Unique #,Length,Tagging_Location,Freq,Code,Freq_Code,Survey,Date,Sig,Status,Latitude,Longitude,Date_Original,Notes,Survey_Period,Use,Located_1,Located_2,Located_3
28,345,Itkillik,151.4,28,400_28,0,7/23/2019,0,Tagged,69.2396,-150.5327,9/22/2019, ,Tagging 2019,1,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,1,10/18/2019,77,A,69.2485,-150.5432,10/18/2019,Downstream,Fall 2019,1,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,2,4/25/2020,86,A,69.2571,-150.5512,4/25/2020,Downstream,Winter 2020,1,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,3,6/3/2020,60,A,69.1728,-150.4623,6/3/2020,"Upstream, and 8km upstream from tagging location",Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,3,6/3/2020,105,A,69.1863,-150.4902,6/12/2020,Downstream,Spring 2020,0,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,4,7/30/2020,116,A,69.1968,-150.5029,7/30/2020,Downstream,Summer 2020,1,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,4,7/30/2020,88,A,69.2071,-150.5134,8/11/2020,Downstream,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,5,10/11/2020,86,A,69.2868,-150.5938,10/11/2020,Downstream,Fall 2020,1,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,6,4/15/2021,135,D,69.2786,-150.5711,4/15/2021,"Close, slightly upstream",Winter 2021,1,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,7,6/14/2021,99,DD,69.2771,-150.584,6/14/2021, ,Spring 2021,0,Upper Itkillik,Itkillik,Itkillik
28,345,Itkillik,151.4,28,400_28,8,8/13/2021,111,DD,69.28,-150.5752,8/13/2021, ,Summer 2021,0,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,0,7/23/2019,0,Tagged,69.2396,-150.5327,9/22/2019, ,Tagging 2019,1,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,1,10/18/2019,119,A,69.2708,-150.5734,10/18/2019,Downstream,Fall 2019,1,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,2,4/25/2020,98,A,69.2557,-150.5414,4/25/2020,Upstream,Winter 2020,1,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,3,6/3/2020,86,A,69.2198,-150.5124,6/3/2020,Upstream,Spring 2020,0,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,3,6/3/2020,91,A,69.1835,-150.4871,6/12/2020,Upstream,Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,4,7/30/2020,97,A,68.9437,-150.1292,7/30/2020,Upstream,Summer 2020,1,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,5,10/11/2020,135,A,69.264,-150.5762,10/11/2020,Downstream,Fall 2020,1,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,6,4/15/2021,138,D,69.267,-150.5606,4/15/2021, ,Winter 2021,1,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,7,6/14/2021,103,DD,69.2662,-150.581,6/14/2021, ,Spring 2021,0,Upper Itkillik,Itkillik,Itkillik
29,346,Itkillik,151.4,29,400_29,8,8/13/2021,106,DD,69.2668,-150.562,8/13/2021, ,Summer 2021,0,Upper Itkillik,Itkillik,Itkillik
30,344,Nuiqsut,151.4,30,400_30,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/27/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
30,344,Nuiqsut,151.4,30,400_30,2,4/25/2020,58,A,70.0533,-151.152,4/25/2020, ,Winter 2020,1,NFA,Lower Colville,Colville
30,344,Nuiqsut,151.4,30,400_30,3,6/3/2020,101,A,69.9425,-150.8911,6/3/2020, ,Spring 2020,1,Lower Itkillik,Itkillik,Itkillik
30,344,Nuiqsut,151.4,30,400_30,3,6/3/2020,102,A,69.9746,-150.8651,6/12/2020, ,Spring 2020,0,Lower Itkillik,Itkillik,Itkillik
30,344,Nuiqsut,151.4,30,400_30,4,7/30/2020,47,A,70.4026,-150.4961,7/30/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
30,344,Nuiqsut,151.4,30,400_30,4,7/30/2020,87,A,70.4184,-150.7659,8/11/2020, ,Summer 2020,1,NFA,Lower Colville,Colville
30,344,Nuiqsut,151.4,30,400_30,5,10/11/2020,89,D,70.2577,-150.8107,10/11/2020, ,Fall 2020,1,NFA,Lower Colville,Colville
30,344,Nuiqsut,151.4,30,400_30,6,4/15/2021,133,DD,70.2633,-150.8186,4/15/2021, ,Winter 2021,0,NFA,Lower Colville,Colville
30,344,Nuiqsut,151.4,30,400_30,7,6/14/2021,99,DD,70.2681,-150.822,6/14/2021, ,Spring 2021,0,NFA,Lower Colville,Colville
30,344,Nuiqsut,151.4,30,400_30,8,8/13/2021,107,DD,70.2671,-150.8115,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
31,335,Itkillik,151.4,31,400_31,0,7/23/2019,0,Tagged,69.2396,-150.5327,9/22/2019, ,Tagging 2019,1,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,1,10/18/2019,101,TM,69.2835,-150.5784,10/18/2019, ,Fall 2019,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,2,4/25/2020,107,TM,69.271,-150.5711,4/25/2020, ,Winter 2020,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,3,6/3/2020,97,TM,69.2698,-150.56,6/3/2020, ,Spring 2020,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,3,6/3/2020,115,TM,69.2684,-150.5677,6/12/2020, ,Spring 2020,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,4,7/30/2020,129,TM,69.2691,-150.5682,7/30/2020, ,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,4,7/30/2020,77,TM,69.2583,-150.5733,8/11/2020, ,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,5,10/11/2020,89,TM,69.2611,-150.574,10/11/2020, ,Fall 2020,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,6,4/15/2021,132,TM,69.2701,-150.5637,4/15/2021, ,Winter 2021,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,7,6/14/2021,108,TM,69.2673,-150.5808,6/14/2021, ,Spring 2021,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,8,8/13/2021,108,TM,69.2689,-150.5638,8/13/2021, ,Summer 2021,0,Upper Itkillik,Itkillik,Itkillik
31,335,Itkillik,151.4,31,400_31,10,6/16/2022,80,TM,69.7364,-151.718,6/16/2022, ,Spring 2022,0,Kogosukruk,Other Colville Tribs,Other Colville Tribs
32,330,Itkillik,151.4,32,400_32,0,7/23/2019,0,Tagged,69.3017,-150.5936,9/22/2019, ,Tagging 2019,1,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,1,10/18/2019,125,A,69.2963,-150.5896,10/18/2019,Upstream,Fall 2019,1,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,2,4/25/2020,58,A,69.2679,-150.5735,4/25/2020,Upstream,Winter 2020,1,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,3,6/3/2020,97,D,69.3002,-150.5918,6/3/2020,Downstream,Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,3,6/3/2020,113,DD,69.2976,-150.6013,6/12/2020, ,Spring 2020,0,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,4,7/30/2020,113,DD,69.3002,-150.5988,7/30/2020, ,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,4,7/30/2020,71,DD,69.2892,-150.5989,8/11/2020, ,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,5,10/11/2020,118,DD,69.291,-150.5945,10/11/2020, ,Fall 2020,0,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,6,4/15/2021,120,DD,69.3036,-150.5857,4/15/2021, ,Winter 2021,0,Upper Itkillik,Itkillik,Itkillik
32,330,Itkillik,151.4,32,400_32,7,6/14/2021,91,DD,69.3008,-150.6,6/14/2021, ,Spring 2021,0,Upper Itkillik,Itkillik,Itkillik
33,328,Nuiqsut,151.4,33,400_33,0,7/23/2019,0,Tagged,70.1499,-150.9386,10/27/2019, ,Tagging 2019,1,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,2,4/25/2020,83,TM,70.15,-150.9223,4/25/2020,tagging mort,Winter 2020,0,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,3,6/3/2020,53,TM,70.1594,-150.9583,6/3/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,3,6/3/2020,61,TM,70.1524,-150.956,6/12/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,4,7/30/2020,56,TM,70.1506,-150.9553,7/30/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,5,10/11/2020,53,TM,70.15,-150.9607,10/11/2020, ,Fall 2020,0,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,6,4/15/2021,80,TM,70.0277,-151.5492,4/15/2021, ,Winter 2021,0,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,7,6/14/2021,64,TM,70.1521,-150.9557,6/14/2021, ,Spring 2021,0,NFA,Lower Colville,Colville
33,328,Nuiqsut,151.4,33,400_33,8,8/13/2021,50,TM,70.1525,-150.9615,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
34,340,Itkillik,151.4,34,400_34,0,7/23/2019,0,Tagged,69.3017,-150.5936,9/22/2019, ,Tagging 2019,1,Upper Itkillik,Itkillik,Itkillik
34,340,Itkillik,151.4,34,400_34,1,10/18/2019,109,A,69.3021,-150.5989,10/18/2019, ,Fall 2019,1,Upper Itkillik,Itkillik,Itkillik
34,340,Itkillik,151.4,34,400_34,2,4/25/2020,75,A,69.3019,-150.6141,4/25/2020, ,Winter 2020,1,Upper Itkillik,Itkillik,Itkillik
34,340,Itkillik,151.4,34,400_34,3,6/3/2020,57,A,69.1307,-150.4212,6/3/2020,Upstream,Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
34,340,Itkillik,151.4,34,400_34,6,4/15/2021,103,D,69.0581,-150.2817,4/15/2021,Upstream,Winter 2021,1,Upper Itkillik,Itkillik,Itkillik
34,340,Itkillik,151.4,34,400_34,7,6/14/2021,67,DD,69.0276,-150.254,6/14/2021,Upstream,Spring 2021,0,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,0,7/23/2019,0,Tagged,69.3017,-150.5936,9/22/2019, ,Tagging 2019,1,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,1,10/18/2019,126,A,69.2609,-150.5568,10/18/2019,Upstream,Fall 2019,1,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,2,4/25/2020,79,A,69.2364,-150.5483,4/25/2020,Upstream to other tagging location,Winter 2020,1,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,3,6/3/2020,94,A,69.2331,-150.5255,6/3/2020,Upstream,Spring 2020,1,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,3,6/3/2020,91,A,69.2971,-150.6011,6/12/2020,Downstream to original tagging location,Spring 2020,0,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,4,7/30/2020,62,A,69.2792,-150.5773,7/30/2020,Up,Summer 2020,1,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,4,7/30/2020,79,A,69.2903,-150.5957,8/11/2020,Down,Summer 2020,0,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,5,10/11/2020,75,A,69.3529,-150.6279,10/11/2020,Down,Fall 2020,1,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,6,4/15/2021,116,D,69.3547,-150.6266,4/15/2021, ,Winter 2021,1,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,7,6/14/2021,92,DD,69.3448,-150.6269,6/14/2021,Up,Spring 2021,0,Upper Itkillik,Itkillik,Itkillik
35,332,Itkillik,151.4,35,400_35,8,8/13/2021,113,DD,69.3466,-150.6213,8/13/2021, ,Summer 2021,0,Upper Itkillik,Itkillik,Itkillik
36,337,Ninuluk,151.4,36,400_36,0,7/23/2019,0,Tagged,69.0497,-153.0844,7/23/2019, ,Tagging 2019,1,Ninuluk,Other Colville Tribs,Other Colville Tribs
36,337,Ninuluk,151.4,36,400_36,1,10/18/2019,91,A,69.2271,-152.9118,10/18/2019,Colville near ninulak mouth,Fall 2019,1,Colville US Anaktuvuk,Upper Colville,Colville
36,337,Ninuluk,151.4,36,400_36,2,4/25/2020,82,A,69.2034,-153.0062,4/25/2020,Colville upstream a bit,Winter 2020,1,Colville US Anaktuvuk,Upper Colville,Colville
36,337,Ninuluk,151.4,36,400_36,4,7/30/2020,112,A,69.0192,-153.1107,7/30/2020,"Ninulak, upstream of original tagging location",Summer 2020,1,Ninuluk,Other Colville Tribs,Other Colville Tribs
36,337,Ninuluk,151.4,36,400_36,4,7/30/2020,74,A,69.0616,-153.0404,8/11/2020,Ninulak downstream a bit,Summer 2020,0,Ninuluk,Other Colville Tribs,Other Colville Tribs
36,337,Ninuluk,151.4,36,400_36,5,10/11/2020,93,D,69.0869,-153.2017,10/11/2020,Downstream a bit,Fall 2020,1,Ninuluk,Other Colville Tribs,Other Colville Tribs
36,337,Ninuluk,151.4,36,400_36,6,4/15/2021,146,DD,69.0943,-153.2206,4/15/2021, ,Winter 2021,0,Ninuluk,Other Colville Tribs,Other Colville Tribs
36,337,Ninuluk,151.4,36,400_36,7,6/14/2021,97,DD,69.0988,-153.209,6/14/2021, ,Spring 2021,0,Ninuluk,Other Colville Tribs,Other Colville Tribs
36,337,Ninuluk,151.4,36,400_36,8,8/13/2021,88,DD,69.0973,-153.2061,8/13/2021, ,Summer 2021,0,Ninuluk,Other Colville Tribs,Other Colville Tribs
37,355,Anaktuvuk,151.4,37,400_37,0,7/23/2019,0,Tagged,69.2168,-151.0003,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,1,10/18/2019,110,A,69.3577,-151.0216,10/18/2019, ,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,2,4/25/2020,99,D,69.3177,-151.0126,4/25/2020, ,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,3,6/3/2020,64,DD,69.3092,-151.0153,6/3/2020, ,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,4,7/30/2020,94,DD,69.3151,-151.0085,7/30/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,4,7/30/2020,50,DD,69.3057,-151.0041,8/11/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,5,10/11/2020,76,DD,69.3132,-150.9869,10/11/2020, ,Fall 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,6,4/15/2021,132,DD,69.315,-151.0094,4/15/2021, ,Winter 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
37,355,Anaktuvuk,151.4,37,400_37,7,6/14/2021,91,DD,69.3193,-151.0117,6/14/2021, ,Spring 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,0,7/23/2019,0,Tagged,69.2168,-151.0003,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,1,10/18/2019,54,A,69.2789,-150.9883,10/18/2019, ,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,2,4/25/2020,90,A,69.3114,-151.0032,4/25/2020, ,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,3,6/3/2020,117,A,69.1196,-151.1584,6/3/2020, ,Spring 2020,1,Taluga,Upper Anaktuvuk,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,3,6/3/2020,90,D,69.1191,-151.1636,6/12/2020, ,Spring 2020,0,Taluga,Upper Anaktuvuk,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,4,7/30/2020,93,DD,69.1177,-151.1502,7/30/2020, ,Summer 2020,0,Taluga,Upper Anaktuvuk,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,4,7/30/2020,91,DD,69.1229,-151.1557,8/11/2020, ,Summer 2020,0,Taluga,Upper Anaktuvuk,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,5,10/11/2020,97,DD,69.1222,-151.1586,10/11/2020, ,Fall 2020,0,Taluga,Upper Anaktuvuk,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,6,4/15/2021,112,DD,69.1207,-151.1691,4/15/2021, ,Winter 2021,0,Taluga,Upper Anaktuvuk,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,7,6/14/2021,93,DD,69.1165,-151.1632,6/14/2021, ,Spring 2021,0,Taluga,Upper Anaktuvuk,Anaktuvuk
38,346,Anaktuvuk,151.4,38,400_38,8,8/13/2021,95,DD,69.1167,-151.1573,8/13/2021, ,Summer 2021,0,Taluga,Upper Anaktuvuk,Anaktuvuk
39,327,Anaktuvuk,151.4,39,400_39,0,7/23/2019,0,Tagged,69.2828,-151.0237,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
39,327,Anaktuvuk,151.4,39,400_39,1,10/18/2019,93,A,69.533,-151.4455,10/18/2019, ,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
39,327,Anaktuvuk,151.4,39,400_39,2,4/25/2020,128,A,69.5555,-151.4637,4/25/2020, ,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
39,327,Anaktuvuk,151.4,39,400_39,3,6/3/2020,103,A,69.2713,-150.9666,6/3/2020, ,Spring 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
39,327,Anaktuvuk,151.4,39,400_39,3,6/3/2020,101,A,69.3135,-151.008,6/12/2020, ,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
40,334,Anaktuvuk,151.4,40,400_40,0,7/23/2019,0,Tagged,69.2828,-151.0237,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
40,334,Anaktuvuk,151.4,40,400_40,1,10/18/2019,102,A,69.7784,-151.5326,10/18/2019, ,Fall 2019,1,Colville DS Anaktuvuk,Middle Colville,Colville
40,334,Anaktuvuk,151.4,40,400_40,2,4/25/2020,105,D,69.5628,-151.4556,4/25/2020, ,Winter 2020,1,Colville DS Anaktuvuk,Middle Colville,Colville
40,334,Anaktuvuk,151.4,40,400_40,3,6/3/2020,57,DD,69.5664,-151.4505,6/3/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
40,334,Anaktuvuk,151.4,40,400_40,3,6/3/2020,57,DD,69.5675,-151.4552,6/12/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
40,334,Anaktuvuk,151.4,40,400_40,5,10/11/2020,48,DD,69.5721,-151.462,10/11/2020, ,Fall 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
40,334,Anaktuvuk,151.4,40,400_40,6,4/15/2021,74,DD,69.5654,-151.4593,4/15/2021, ,Winter 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
40,334,Anaktuvuk,151.4,40,400_40,8,8/13/2021,60,DD,69.5673,-151.4606,8/13/2021, ,Summer 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
41,328,Anaktuvuk,151.4,41,400_41,0,7/23/2019,0,Tagged,69.2168,-151.0003,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
41,328,Anaktuvuk,151.4,41,400_41,3,6/3/2020,60,DD,70.0478,-151.2924,6/3/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
41,328,Anaktuvuk,151.4,41,400_41,3,6/3/2020,62,DD,70.0432,-151.2621,6/12/2020, ,Spring 2020,0,NFA,Lower Colville,Colville
41,328,Anaktuvuk,151.4,41,400_41,4,7/30/2020,68,DD,70.04,-151.2806,7/30/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
41,328,Anaktuvuk,151.4,41,400_41,4,7/30/2020,70,DD,70.0382,-151.3106,8/11/2020, ,Summer 2020,0,NFA,Lower Colville,Colville
41,328,Anaktuvuk,151.4,41,400_41,7,6/14/2021,56,DD,70.045,-151.2896,6/14/2021, ,Spring 2021,0,NFA,Lower Colville,Colville
41,328,Anaktuvuk,151.4,41,400_41,8,8/13/2021,70,DD,70.0401,-151.2883,8/13/2021, ,Summer 2021,0,NFA,Lower Colville,Colville
42,330,Anaktuvuk,151.4,42,400_42,0,7/23/2019,0,Tagged,69.2828,-151.0237,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,1,10/18/2019,70,A,69.3245,-151.0036,10/18/2019, ,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,2,4/25/2020,89,D,69.3105,-151.002,4/25/2020, ,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,3,6/3/2020,78,DD,69.3299,-151.0092,6/3/2020, ,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,4,7/30/2020,113,DD,69.3131,-151.018,7/30/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,4,7/30/2020,120,DD,69.3128,-151.0113,8/11/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,5,10/11/2020,116,DD,69.3145,-151.0251,10/11/2020, ,Fall 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,6,4/15/2021,135,DD,69.3131,-151.0215,4/15/2021, ,Winter 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,7,6/14/2021,105,DD,69.3108,-151.0122,6/14/2021, ,Spring 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
42,330,Anaktuvuk,151.4,42,400_42,8,8/13/2021,99,DD,69.3107,-151.0258,8/13/2021, ,Summer 2021,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
43,342,Colville,151.4,43,400_43,0,7/23/2019,0,Tagged,69.4999,-151.4868,7/27/2019, ,Tagging 2019,1,Colville US Anaktuvuk,Upper Colville,Colville
43,342,Colville,151.4,43,400_43,1,10/18/2019,13,TM,69.5095,-151.4747,10/18/2019, ,Fall 2019,0,Colville DS Anaktuvuk,Middle Colville,Colville
43,342,Colville,151.4,43,400_43,2,4/25/2020,68,TM,69.5038,-151.4666,4/25/2020, ,Winter 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
43,342,Colville,151.4,43,400_43,3,6/3/2020,7,TM,69.5134,-151.468,6/12/2020, ,Spring 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
43,342,Colville,151.4,43,400_43,4,7/30/2020,3,TM,69.5097,-151.4621,7/30/2020, ,Summer 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
43,342,Colville,151.4,43,400_43,5,10/11/2020,2,TM,69.5098,-151.4653,10/11/2020, ,Fall 2020,0,Colville DS Anaktuvuk,Middle Colville,Colville
43,342,Colville,151.4,43,400_43,6,4/15/2021,4,TM,69.5207,-151.4438,4/15/2021, ,Winter 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
43,342,Colville,151.4,43,400_43,7,6/14/2021,3,TM,69.5311,-151.4592,6/14/2021, ,Spring 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
43,342,Colville,151.4,43,400_43,8,8/13/2021,14,TM,69.5393,-151.4608,8/13/2021, ,Summer 2021,0,Colville DS Anaktuvuk,Middle Colville,Colville
44,346,Anaktuvuk,151.4,44,400_44,0,7/23/2019,0,Tagged,69.2828,-151.0237,7/30/2019, ,Tagging 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
44,346,Anaktuvuk,151.4,44,400_44,1,10/18/2019,80,A,69.2924,-151.0188,10/18/2019,All locations at confluence or adjacent,Fall 2019,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
44,346,Anaktuvuk,151.4,44,400_44,2,4/25/2020,87,A,69.2887,-150.9922,4/25/2020, ,Winter 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
44,346,Anaktuvuk,151.4,44,400_44,3,6/3/2020,74,A,69.3136,-150.9832,6/3/2020, ,Spring 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
44,346,Anaktuvuk,151.4,44,400_44,3,6/3/2020,90,A,69.3257,-151.0071,6/12/2020, ,Spring 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
44,346,Anaktuvuk,151.4,44,400_44,4,7/30/2020,76,A,69.2748,-151.0319,7/30/2020, ,Summer 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
44,346,Anaktuvuk,151.4,44,400_44,4,7/30/2020,73,A,69.2914,-150.9882,8/11/2020, ,Summer 2020,0,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
44,346,Anaktuvuk,151.4,44,400_44,5,10/11/2020,84,A,69.2809,-151.0132,10/11/2020, ,Fall 2020,1,Anaktuvuk Confluence,Anaktuvuk Confluence,Anaktuvuk
